-1.0109890109890103, -4.305084745762711
-0.8021978021978018, -3.7627118644067776
-0.6043956043956038, -3.288135593220338
-0.40659340659340604, -2.8305084745762707
-0.19780219780219732, -2.288135593220338
0, -1.8305084745762707
0.19780219780219843, -1.4406779661016946
0.395604395604396, -1.1525423728813564
0.6043956043956045, -0.8135593220338988
0.802197802197802, -0.4745762711864421
1, -0.18644067796610297
1.208791208791209, 0.10169491525423613
1.406593406593407, 0.3728813559322015
1.604395604395604, 0.5932203389830484
1.8131868131868125, 0.8135593220338961
2.0109890109890105, 0.9491525423728793
2.2087912087912085, 1.084745762711862
2.4175824175824174, 1.237288135593218
2.6153846153846145, 1.372881355932201
2.8131868131868125, 1.440677966101692
3.0109890109890105, 1.576271186440675
3.2087912087912076, 1.7118644067796582
3.4175824175824165, 1.7966101694915224
3.6153846153846145, 1.8644067796610138
3.8241758241758235, 1.9661016949152508
4.021978021978022, 2.0169491525423697
4.219780219780219, 2.13559322033898
4.417582417582416, 2.1694915254237253
4.626373626373624, 2.152542372881353
4.824175824175823, 2.1864406779660985
5.010989010989011, 2.1864406779660985
